gnd_id	name	province_id	district_id	dsd_id	pd_id	gnd_num	lat	lng	ps_id	ps_name	distance
LK-2312285	Thangakele	LK-2	LK-23	LK-2312	EC-06A	476M	6.900139113924046	80.74062729746835	PS-230133	Nanuoya	4.416952924680184
LK-2315050	Millagahamula	LK-2	LK-23	LK-2315	EC-06A	316E	6.988116524390242	80.46059100000002	PS-230250	Ginigathhena	3.6932352355834177
LK-1224385	Rathupaswala	LK-1	LK-12	LK-1224	EC-02H	239A	7.056744480769232	80.01672473076923	PS-120250	Yakkala	2.2530728372813376
LK-1321250	Deshasthra Kalutara West	LK-1	LK-13	LK-1321	EC-03F	717D	6.602322399999999	79.95132241818183	PS-130297	Kalutara North	0.5223162069594215
LK-2312035	Toppass	LK-2	LK-23	LK-2312	EC-06A	535J	7.002164288461542	80.74216767307696	PS-230131	Nuwaraeliya	4.1966628043486045
LK-2309085	Deliwela North	LK-2	LK-23	LK-2309	EC-06D	514E	7.1268202626262624	80.85422324242425	PS-230141	Walapone	3.8339180015291405
LK-1224180	Thibbotugoda	LK-1	LK-12	LK-1224	EC-02H	216B	7.08256929113924	79.95691964556963	PS-120242	Ganemulla	1.7812000174073601
LK-1224115	Weediyawatta	LK-1	LK-12	LK-1224	EC-02H	230B	7.094069989473685	80.03790244210533	PS-120243	Weeragula	2.506688925591539
LK-2312145	Waltrim	LK-2	LK-23	LK-2312	EC-06A	475V	6.913013244147156	80.70300561538465	PS-230138	Lindula	2.377793071809073
LK-2309040	Dulana	LK-2	LK-23	LK-2309	EC-06D	521E	7.130871050000001	80.90958140000001	PS-230145	Theripaha	6.3572190970465146
LK-2312015	Watagoda	LK-2	LK-23	LK-2312	EC-06A	475D	6.961452951086957	80.64897637499999	PS-230139	Dimbulapathana	2.5042294589217104
LK-2312355	Weverly	LK-2	LK-23	LK-2312	EC-06A	476T	6.862545452702705	80.73346590540547	PS-230140	Dayagama	1.9195703263625958
LK-2312160	Windicorner	LK-2	LK-23	LK-2312	EC-06A	476E	6.944423408602158	80.76494488172041	PS-230133	Nanuoya	2.351841918065505
LK-2312125	Yulefield	LK-2	LK-23	LK-2312	EC-06A	475Y	6.910966455319142	80.62402830212766	PS-230248	Hatton	3.3593230950307236
LK-2309360	Alakolawewa	LK-2	LK-23	LK-2309	EC-06D	504C	7.073822025316454	80.80931746835441	PS-230144	Maturata	1.062367200487676
LK-2309025	Ambagahathenna	LK-2	LK-23	LK-2309	EC-06D	521B	7.116143803921568	80.9295465196078	PS-230145	Theripaha	4.811434826339382
LK-2315060	Polpitiya	LK-2	LK-23	LK-2315	EC-06A	318	6.9772397678571405	80.44590361607143	PS-230250	Ginigathhena	5.475391580587071
LK-2309225	Ambanella	LK-2	LK-23	LK-2309	EC-06D	523	7.077047612244892	80.91017404761907	PS-230145	Theripaha	0.9391609538543361
LK-2309105	Andawala	LK-2	LK-23	LK-2309	EC-06D	513F	7.129282012820515	80.83122692307694	PS-230141	Walapone	5.282073368676955
LK-2309070	Batagolla	LK-2	LK-23	LK-2309	EC-06D	515	7.1185451232876735	80.86969163013697	PS-230141	Walapone	2.912519872421998
LK-2309080	Deliwela South	LK-2	LK-23	LK-2309	EC-06D	514F	7.126083714285712	80.86283176984128	PS-230141	Walapone	3.6413687213049206
LK-1321165	Diyagama	LK-1	LK-13	LK-1321	EC-03F	713	6.631483044444443	80.00457884444441	PS-130195	Moronthuduwa	4.746008695334524
LK-1321160	Dodammulla	LK-1	LK-13	LK-1321	EC-03F	713A	6.637028363636363	80.00424160606057	PS-130195	Moronthuduwa	4.324674084964568
LK-2309230	Dabbare	LK-2	LK-23	LK-2309	EC-06D	524D	7.079708739583331	80.90111985416671	PS-230145	Theripaha	1.98118845482994
LK-5236120	pallikudiyiruppu 01	LK-5	LK-52	LK-5236	EC-13B	AP/20A/1	7.221423047619045	81.81567845238095	PS-520126	Akkaraipattu	4.188709647331263
LK-2309385	Binganthalawa	LK-2	LK-23	LK-2309	EC-06D	504A	7.0658397360406155	80.85328841624369	PS-230141	Walapone	3.2247190482295256
LK-1224025	Welikada	LK-1	LK-12	LK-1224	EC-02H	217A	7.092872124999998	79.94679039999998	PS-120242	Ganemulla	3.2332647602290963
LK-1321315	Etavila	LK-1	LK-13	LK-1321	EC-03F	727A	6.581882432835821	79.97748446268653	PS-130296	Kalutara South	1.8466447190392552
LK-2306400	Bambaragama West	LK-2	LK-23	LK-2306	EC-06C	499F	7.135686289473689	80.73330240789475	PS-210108	Hanguranketha	6.6552888742624825
LK-2315300	Tillary	LK-2	LK-23	LK-2315	EC-06A	319M	6.838791103448274	80.65373418965518	PS-230254	Norwood	4.365350092363145
LK-2309020	Bolagandawela	LK-2	LK-23	LK-2309	EC-06D	521	7.116358582010583	80.94411257142853	PS-230145	Theripaha	5.4744547351879005
LK-1321265	Ethanamadala	LK-1	LK-13	LK-1321	EC-03F	718	6.603951646341463	79.96754493902439	PS-130297	Kalutara North	1.288518080746149
LK-2309185	Galkadawela	LK-2	LK-23	LK-2309	EC-06D	518C	7.101676047619047	80.93270402380948	PS-230145	Theripaha	3.431484206619111
LK-2309375	Brookside	LK-2	LK-23	LK-2309	EC-06D	533O	7.033939039603961	80.84037500990105	PS-230142	Ragala	3.1257901156833525
LK-1321415	Gallassa	LK-1	LK-13	LK-1321	EC-03F	729D	6.558359169491528	79.99666071186441	PS-130299	Dodangoda	3.024699530572272
LK-2315135	Waggama	LK-2	LK-23	LK-2315	EC-06A	317B	6.927574344086024	80.48382593548386	PS-230251	Nortonbridge	4.382885619618683
LK-1224490	Weliweriya North	LK-1	LK-12	LK-1224	EC-02H	241B	7.039509693877551	80.02203926530609	PS-120244	Weliweriya	0.7152501678411193
LK-2309425	Dambagolla	LK-2	LK-23	LK-2309	EC-06D	524A	7.062118049019607	80.90074594117652	PS-230145	Theripaha	2.3635155936789114
LK-2315160	Watawala	LK-2	LK-23	LK-2315	EC-06A	320F	6.953688157142862	80.53156569047617	PS-230249	Watawala	1.1302715595499666
LK-2309410	Denambure	LK-2	LK-23	LK-2309	EC-06D	524	7.066222406779662	80.89442011864412	PS-230145	Theripaha	2.7812430696996757
LK-2309600	Delmar	LK-2	LK-23	LK-2309	EC-06D	533L	6.996857552325588	80.87589570930237	PS-230142	Ragala	2.5802382970301245
LK-1224485	Weliweriya East	LK-1	LK-12	LK-1224	EC-02H	241A	7.032449426470586	80.02978751470587	PS-120244	Weliweriya	0.4658405172141169
LK-2309115	Ihala Pannala	LK-2	LK-23	LK-2309	EC-06D	513D	7.132921929577471	80.84837343661971	PS-230141	Walapone	4.670297639357518
LK-2309430	Demataarawa	LK-2	LK-23	LK-2309	EC-06D	518F	7.06225513559322	80.91111965254237	PS-230145	Theripaha	1.5598308721481633
LK-1321300	Godaparagahahena	LK-1	LK-13	LK-1321	EC-03F	723C	6.5910126067415735	79.97796216853932	PS-130296	Kalutara South	1.9907873368444415
LK-2309405	Goradiyagolla	LK-2	LK-23	LK-2309	EC-06D	524B	7.0718347356321845	80.88727447126438	PS-230145	Theripaha	3.4298955304922076
LK-2309060	Hapugahapitiya	LK-2	LK-23	LK-2309	EC-06D	519D	7.11439926213592	80.88327123300974	PS-230141	Walapone	3.2760113151383083
LK-2309490	Harasbedda North	LK-2	LK-23	LK-2309	EC-06D	526B	7.048673350877195	80.87771538596498	PS-230142	Ragala	4.563599787800828
LK-2309420	Hegama	LK-2	LK-23	LK-2309	EC-06D	523A	7.069688452380954	80.90558608333339	PS-230145	Theripaha	1.4907937881258582
LK-2309380	High Forest	LK-2	LK-23	LK-2309	EC-06D	504B	7.0616517207207234	80.84390696396399	PS-230141	Walapone	4.0801667138667215
LK-2309365	High Forest	LK-2	LK-23	LK-2309	EC-06D	504D	7.059672914285713	80.82859120952378	PS-230144	Maturata	3.707810293101689
LK-2309015	Hegasulla	LK-2	LK-23	LK-2309	EC-06D	521A	7.161426329577459	80.93674365070424	PS-230145	Theripaha	9.896566743959772
LK-2309030	Helagama	LK-2	LK-23	LK-2309	EC-06D	521F	7.117118552238806	80.92262029850748	PS-230145	Theripaha	4.779740645658046
LK-2309065	Ketakandura	LK-2	LK-23	LK-2309	EC-06D	516	7.104047345864661	80.87396970676693	PS-230141	Walapone	1.7364709649722647
LK-1224475	Weliweriya West	LK-1	LK-12	LK-1224	EC-02H	240B	7.041602288288289	80.01144533333336	PS-120244	Weliweriya	1.8012114457901605
LK-1224200	Wewel Agara	LK-1	LK-12	LK-1224	EC-02H	209D	7.073888636363635	79.93005713636363	PS-120242	Ganemulla	3.3711030553768677
LK-1321040	Habaralagahalanda	LK-1	LK-13	LK-1321	EC-03F	703A	6.662170704761901	79.94644351428575	PS-130188	Wadduwa	1.849829380376909
LK-2309215	Kosgolla	LK-2	LK-23	LK-2309	EC-06D	518A	7.089277381443301	80.92262634020615	PS-230145	Theripaha	1.727642726818001
LK-2309195	Kandeyaya	LK-2	LK-23	LK-2309	EC-06D	527C	7.075994847826089	80.9454035695652	PS-230145	Theripaha	3.003623197573346
LK-2309275	Liyanwela Ihalagama	LK-2	LK-23	LK-2309	EC-06D	506D	7.106685875	80.83433276041667	PS-230141	Walapone	3.446182244294812
LK-2309150	Kendagolla	LK-2	LK-23	LK-2309	EC-06D	516A	7.096341063218392	80.87632067816097	PS-230141	Walapone	1.559962937086663
LK-2309125	Kumbalgamuwa	LK-2	LK-23	LK-2309	EC-06D	514	7.113698284210525	80.84813618947369	PS-230141	Walapone	2.7644167584191406
LK-2309130	Kumbalgamuwa East	LK-2	LK-23	LK-2309	EC-06D	514B	7.111566163265306	80.85432101020409	PS-230141	Walapone	2.2190123658030885
LK-2309480	Kumbukwela	LK-2	LK-23	LK-2309	EC-06D	525	7.055707734177215	80.89073300000003	PS-230145	Theripaha	3.678111179726496
LK-7127175	Ihala Galkulama	LK-7	LK-71	LK-7127	EC-17B	187	8.236205906249998	80.69188378125	PS-710121	Galenbidunuwewa	6.540394282705027
LK-2309270	Kurunduoya	LK-2	LK-23	LK-2309	EC-06D	504E	7.086957648936172	80.83608827127657	PS-230141	Walapone	3.002142841098843
LK-2309550	Kurupanawela	LK-2	LK-23	LK-2309	EC-06D	530	7.0200255888888865	80.92179117777779	PS-230145	Theripaha	6.0570698904232385
LK-2309295	Liyanwela Pahalagama	LK-2	LK-23	LK-2309	EC-06D	506B	7.11758195652174	80.82282352173918	PS-230144	Maturata	4.789668032977897
LK-2309200	Madulla North	LK-2	LK-23	LK-2309	EC-06D	527	7.059270559322038	80.9245431440678	PS-230145	Theripaha	1.8175266063163984
LK-2309435	Madulla South	LK-2	LK-23	LK-2309	EC-06D	527A	7.048133028301886	80.92139916981128	PS-230145	Theripaha	2.9387371136178246
LK-2309280	Madumana	LK-2	LK-23	LK-2309	EC-06D	506E	7.1164714578313255	80.82874328915665	PS-230141	Walapone	4.528670095647422
LK-7142030	Track 11	LK-7	LK-71	LK-7142	EC-17E	453	8.200925723076924	80.14456778461539	PS-710114	Rajanganaya	0.8532479278677643
LK-2306570	Gonakele	LK-2	LK-23	LK-2306	EC-06C	508B	7.061729256198348	80.81426761157024	PS-230144	Maturata	2.4383133334930873
LK-1321290	Ilukwatta	LK-1	LK-13	LK-1321	EC-03F	723B	6.586003571428571	79.97487574025976	PS-130296	Kalutara South	1.5337222678006628
LK-2309390	Maha Uva	LK-2	LK-23	LK-2309	EC-06D	515E	7.073508357142854	80.86703087012982	PS-230141	Walapone	2.262384924000827
LK-2309370	Mahakudugala	LK-2	LK-23	LK-2309	EC-06D	533I	7.0385033589743555	80.83234815384617	PS-230142	Ragala	4.098504296330152
LK-2309495	Mahapathana	LK-2	LK-23	LK-2309	EC-06D	516D	7.062511276595745	80.87800338297879	PS-230141	Walapone	3.8324995863636504
LK-2309545	Maliyadda	LK-2	LK-23	LK-2309	EC-06D	528C	7.0285425619047555	80.92205610476192	PS-230145	Theripaha	5.1144035375250665
LK-1336085	Bellana East	LK-1	LK-13	LK-1336	EC-03H	834A	6.531324335820898	80.19585617164171	PS-1302106	Baduraliya	3.7757354089765673
LK-2309445	Meepanawa	LK-2	LK-23	LK-2309	EC-06D	528D	7.0374802857142855	80.92350250549451	PS-230145	Theripaha	4.143791279812979
LK-2309520	Manthreethenna	LK-2	LK-23	LK-2309	EC-06D	529	7.030058483333332	80.87737550000006	PS-230142	Ragala	2.8677334955508362
LK-2309535	Mathetilla	LK-2	LK-23	LK-2309	EC-06D	528F	7.030759588235291	80.90131433333333	PS-230142	Ragala	5.151333001288161
LK-2309300	Medakandura	LK-2	LK-23	LK-2309	EC-06D	506C	7.0994484757281535	80.83004410679612	PS-230141	Walapone	3.6475620106293194
LK-1224300	Yakkala East	LK-1	LK-12	LK-1224	EC-02H	231D	7.078093446808513	80.02333959574466	PS-120250	Yakkala	0.3385919072637444
LK-5236015	Pallikudiyiruppu 02	LK-5	LK-52	LK-5236	EC-13B	AP/20A/2	7.238355617647059	81.8053913529412	PS-520126	Akkaraipattu	5.833570512367217
LK-1321230	Jawatta	LK-1	LK-13	LK-1321	EC-03F	718A	6.611939377777776	79.96467555555554	PS-130297	Kalutara North	1.4560915037389497
LK-2309485	Morabedda	LK-2	LK-23	LK-2309	EC-06D	526C	7.050115545977011	80.88292602873565	PS-230145	Theripaha	4.7406681244331015
LK-2309355	Ukuthule East	LK-2	LK-23	LK-2309	EC-06D	507A	7.086342691176471	80.81305697058826	PS-230144	Maturata	1.4290999259270045
LK-2309585	Ragala	LK-2	LK-23	LK-2309	EC-06D	533	7.013269372549018	80.85924470588233	PS-230142	Ragala	0.13156695127997223
LK-2309440	Morahela	LK-2	LK-23	LK-2309	EC-06D	527B	7.046839438461539	80.9296688076923	PS-230145	Theripaha	3.311518745146854
LK-2306465	Kawatayamana	LK-2	LK-23	LK-2306	EC-06C	501D	7.113076923076925	80.77655115384616	PS-230144	Maturata	4.631493609295779
LK-2309555	Wathulanda East	LK-2	LK-23	LK-2309	EC-06D	530A	7.014964315068492	80.91648175342468	PS-230142	Ragala	6.4078760026019985
LK-2309010	Morangathenna	LK-2	LK-23	LK-2309	EC-06D	519E	7.149732494186048	80.88972039534885	PS-230141	Walapone	6.953480370318673
LK-2309055	Muganagahapitiya	LK-2	LK-23	LK-2309	EC-06D	519G	7.110858785714285	80.89648479999998	PS-230141	Walapone	4.225336976020703
LK-2309135	Mulhalkele	LK-2	LK-23	LK-2309	EC-06D	514C	7.104004527607363	80.85382219018413	PS-230141	Walapone	1.5248927108520534
LK-2309315	Munwatta	LK-2	LK-23	LK-2309	EC-06D	506	7.116033413043479	80.8113462826087	PS-230144	Maturata	4.155843824833141
LK-2309110	Naranthalawa	LK-2	LK-23	LK-2309	EC-06D	514A	7.123400494252877	80.83789448275863	PS-230141	Walapone	4.307867395687904
LK-1303135	Bekkegama	LK-1	LK-13	LK-1303	EC-03A	680	6.732529754716981	79.9172789811321	PS-130186	Panadura South	1.6949714078470557
LK-2309235	Nildandaheenna	LK-2	LK-23	LK-2309	EC-06D	524E	7.082563102362205	80.89462814173233	PS-230145	Theripaha	2.7613856814969338
LK-2309505	Palalpathana	LK-2	LK-23	LK-2309	EC-06D	526A	7.043290024390243	80.8664327926829	PS-230142	Ragala	3.5514524571958317
LK-2309455	Pallewela	LK-2	LK-23	LK-2309	EC-06D	528A	7.042119297297297	80.908955527027	PS-230145	Theripaha	3.7305176342089568
LK-2309460	Palugama	LK-2	LK-23	LK-2309	EC-06D	528B	7.045824911392403	80.89956479746839	PS-230145	Theripaha	3.7854480194133897
LK-5224030	Maruthamunai 04	LK-5	LK-52	LK-5224	EC-13C	KP/67C	7.432668206349206	81.81407144444442	PS-520123	Kalmunai	2.3735697751307985
LK-2309075	Thennehenwala	LK-2	LK-23	LK-2309	EC-06D	514D	7.106317136363639	80.85962789393939	PS-230141	Walapone	1.4773065654015916
LK-2309525	Pandithaya Kumbura	LK-2	LK-23	LK-2309	EC-06D	529A	7.028610963636363	80.88373610909093	PS-230142	Ragala	3.3219325339289556
LK-1336190	Ingurudaluwa	LK-1	LK-13	LK-1336	EC-03H	841A	6.460091666666671	80.28731301851855	PS-1302108	Thiniyawala	7.16482982646981
LK-1321400	Kajudoowawatta	LK-1	LK-13	LK-1321	EC-03F	729E	6.560114036363637	79.98864181818179	PS-130298	Payagala	2.602576529440839
LK-2306550	Mathurata	LK-2	LK-23	LK-2306	EC-06C	509	7.079165606557376	80.80084722950822	PS-230144	Maturata	0.13772192424844204
LK-2309090	Pannala	LK-2	LK-23	LK-2309	EC-06D	513	7.148230363207548	80.85137529716987	PS-230141	Walapone	6.227118316636534
LK-5224035	Maruthamunai 05	LK-5	LK-52	LK-5224	EC-13C	KP/67D	7.431865055555556	81.81437887037036	PS-520123	Kalmunai	2.279455664370245
LK-2309415	Purankumbura	LK-2	LK-23	LK-2309	EC-06D	524C	7.071054901785714	80.89727450000005	PS-230145	Theripaha	2.343612813730115
LK-5236085	Town Division 02	LK-5	LK-52	LK-5236	EC-13B	AP/15A/1	7.221171000000001	81.8529599047619	PS-520126	Akkaraipattu	0.5667122760523499
LK-2309515	Ragala Watta	LK-2	LK-23	LK-2309	EC-06D	533N	7.01386230935252	80.85569333093528	PS-230142	Ragala	0.35250471287286256
LK-1224305	Yakkala South	LK-1	LK-12	LK-1224	EC-02H	231C	7.079425307692309	80.01597987179488	PS-120250	Yakkala	0.6029294935152516
LK-1336195	Bollunna	LK-1	LK-13	LK-1336	EC-03H	841C	6.475322835820898	80.30441843283586	PS-1302108	Thiniyawala	7.695477486286928
LK-2309475	Udagama	LK-2	LK-23	LK-2309	EC-06D	525A	7.0559162125000014	80.89566947499999	PS-230145	Theripaha	3.2280550671632837
LK-2309510	Rathnayakapura	LK-2	LK-23	LK-2309	EC-06D	533C	7.029427851851847	80.86158174691363	PS-230142	Ragala	1.930104725891969
LK-2309530	Roopaha	LK-2	LK-23	LK-2309	EC-06D	528	7.036864773195874	80.89672971134021	PS-230145	Theripaha	4.799947444501061
LK-2309450	Roopaha East	LK-2	LK-23	LK-2309	EC-06D	528E	7.0376409528301895	80.91374076415089	PS-230145	Theripaha	4.115141294428118
LK-5224040	Maruthamunai 06	LK-5	LK-52	LK-5224	EC-13C	KP/68	7.431013885245898	81.81717290163934	PS-520123	Kalmunai	2.0511541372570345
LK-2309575	Senarathpura	LK-2	LK-23	LK-2309	EC-06D	533B	7.014916813793103	80.8795789655173	PS-230142	Ragala	2.344767310032226
LK-1221075	Alexendrawatta	LK-1	LK-12	LK-1221	EC-02I	206A	7.087603833333337	79.90247840740741	PS-120133	Ja - Ela	1.5091974467241231
LK-1336125	Diggoda	LK-1	LK-13	LK-1336	EC-03H	839C	6.509752676258995	80.24555582014389	PS-1302106	Baduraliya	2.2229514947476874
LK-5233105	Addalachchenai 11	LK-5	LK-52	LK-5233	EC-13D	AD/31A	7.252705653846155	81.85703900000001	PS-520126	Akkaraipattu	4.094730375676565
LK-2309005	Serasunthenna	LK-2	LK-23	LK-2309	EC-06D	513B	7.166970610894945	80.8617687509728	PS-230141	Walapone	8.189454264206155
LK-2306525	Rathyaya	LK-2	LK-23	LK-2306	EC-06C	511C	7.083074526315791	80.78023668421054	PS-230144	Maturata	2.41443817636043
LK-2309400	Thibbatugoda South	LK-2	LK-23	LK-2309	EC-06D	517B	7.082646295081967	80.88582660655737	PS-230141	Walapone	2.8352799582166983
LK-2309095	Serupitiya	LK-2	LK-23	LK-2309	EC-06D	513A	7.146302647435896	80.84282665384617	PS-230141	Walapone	6.278152402674521
LK-2309610	Sooriyagahapathana Pahala	LK-2	LK-23	LK-2309	EC-06D	533F	7.009041999999997	80.89583271590912	PS-230142	Ragala	4.138052137761605
LK-2306070	Sangaraja Gama	LK-2	LK-23	LK-2306	EC-06C	494B	7.18584018309859	80.77869278873237	PS-210108	Hanguranketha	1.0475727889714965
LK-2306180	Deliwala	LK-2	LK-23	LK-2306	EC-06C	494D	7.169703825396824	80.77149766666666	PS-210108	Hanguranketha	0.9979636053761414
LK-5233130	Addalachchenai 13	LK-5	LK-52	LK-5233	EC-13D	AD/30D	7.246134666666666	81.85836340000002	PS-520126	Akkaraipattu	3.3897004207380714
LK-2309580	St. Leonard	LK-2	LK-23	LK-2309	EC-06D	533M	7.006472063380283	80.86378756338028	PS-230142	Ragala	0.8764146383425655
LK-2309620	St. Magret	LK-2	LK-23	LK-2309	EC-06D	533K	6.995711004854373	80.90605273786406	PS-230143	Udupussellawa	4.951731087568389
LK-2309205	Thunhitiyawa	LK-2	LK-23	LK-2309	EC-06D	518E	7.066312019230769	80.9210825384615	PS-230145	Theripaha	0.9492315743210212
LK-2309175	Theripehe	LK-2	LK-23	LK-2309	EC-06D	521C	7.113236473684213	80.91435096842103	PS-230145	Theripaha	4.3447261008313065
LK-2306370	Udalumada	LK-2	LK-23	LK-2306	EC-06C	482A	7.129643472222223	80.78023397222223	PS-210108	Hanguranketha	5.222577142760178
LK-2309250	Thibbatugoda	LK-2	LK-23	LK-2309	EC-06D	517	7.086641506172838	80.8764911358025	PS-230141	Walapone	1.7137205356776144
LK-2303260	Hedunuwewa	LK-2	LK-23	LK-2303	EC-06B	465A	7.056788952380951	80.6543607777778	PS-230134	Kotmale	3.471812763148643
LK-2309220	Udamadura	LK-2	LK-23	LK-2309	EC-06D	518	7.096224808080805	80.91932457575753	PS-230145	Theripaha	2.4341746219058247
LK-2309625	Udapussellawa North	LK-2	LK-23	LK-2309	EC-06D	533D	7.005316109489047	80.91196416058392	PS-230143	Udupussellawa	5.612140182419333
LK-2309615	Udapussellawa South	LK-2	LK-23	LK-2309	EC-06D	533E	6.989416391666665	80.8883477916667	PS-230142	Ragala	4.167200218012947
LK-2306230	Walalawela	LK-2	LK-23	LK-2306	EC-06C	492C	7.156872651162792	80.780796	PS-210108	Hanguranketha	2.216570157726689
LK-2309245	Watambe	LK-2	LK-23	LK-2309	EC-06D	517A	7.092930920000002	80.87758996000004	PS-230141	Walapone	1.6647752102721656
LK-2309165	Udawela	LK-2	LK-23	LK-2309	EC-06D	519A	7.097814925619832	80.90009150413223	PS-230145	Theripaha	3.2887859494666483
LK-5245010	Thambiluvil 1	LK-5	LK-52	LK-5245	EC-13D	TK/12A	7.164663687500003	81.84999956250002	PS-520127	Thirukkovil	5.64081161633109
LK-2309290	Unagolla	LK-2	LK-23	LK-2309	EC-06D	506A	7.1168975308641995	80.81636165432096	PS-230144	Maturata	4.4178983288478175
LK-2309265	Walapane	LK-2	LK-23	LK-2309	EC-06D	515B	7.093353258426964	80.85852102247193	PS-230141	Walapone	0.4406730889613258
LK-5233140	Addalachchenai 15	LK-5	LK-52	LK-5233	EC-13D	AD/30B/1	7.243124775	81.85858527499998	PS-520126	Akkaraipattu	3.0646860895432866
LK-2309350	Wetakepatha	LK-2	LK-23	LK-2309	EC-06D	504	7.080500539325843	80.80414867415735	PS-230144	Maturata	0.2609066244131046
LK-2303230	Ambathalawa	LK-2	LK-23	LK-2303	EC-06B	470A	7.053566701754384	80.67350529824563	PS-230134	Kotmale	1.6944120385069468
LK-5233145	Addalachchenai 16	LK-5	LK-52	LK-5233	EC-13D	AD/30B/2	7.241978849999998	81.85879159999999	PS-520126	Akkaraipattu	2.94433771273423
LK-2309560	Wathulanda West	LK-2	LK-23	LK-2309	EC-06D	530B	7.014246728571428	80.91096080714286	PS-230142	Ragala	5.795619017253521
LK-1221190	Hapugoda Central	LK-1	LK-12	LK-1221	EC-02I	185C	7.0544324000000005	79.90317807500003	PS-120127	Kandana	0.8910429312460774
LK-2309145	Wathumulla	LK-2	LK-23	LK-2309	EC-06D	515D	7.097102554455442	80.86295070297031	PS-230141	Walapone	0.42040972455446657
LK-2309395	Werellapathana	LK-2	LK-23	LK-2309	EC-06D	516C	7.074731537878785	80.87814186363639	PS-230141	Walapone	2.695122074475896
LK-2309325	Wetekegama	LK-2	LK-23	LK-2309	EC-06D	505E	7.102044414285714	80.80375632857141	PS-230144	Maturata	2.474864214718738
LK-2309190	yatimadura	LK-2	LK-23	LK-2309	EC-06D	518D	7.084366022556387	80.93384725563911	PS-230145	Theripaha	2.050380915025215
LK-2309345	Yatiwella	LK-2	LK-23	LK-2309	EC-06D	507B	7.085653381818183	80.79728314545457	PS-230144	Maturata	0.818426383380761
LK-2309160	Yombuwelthenna	LK-2	LK-23	LK-2309	EC-06D	519B	7.100978065040644	80.88997404065037	PS-230141	Walapone	3.147617445832287
LK-5233100	Addalachchenai 01	LK-5	LK-52	LK-5233	EC-13D	AD/33	7.257677850000002	81.85667020000002	PS-520126	Akkaraipattu	4.6417631885208746
LK-5233075	Addalachchenai 02	LK-5	LK-52	LK-5233	EC-13D	AD/31	7.2555450555555545	81.85703794444446	PS-520126	Akkaraipattu	4.409016010019923
LK-2306280	Makempe	LK-2	LK-23	LK-2306	EC-06C	498C	7.1367580655737735	80.75999203278688	PS-210108	Hanguranketha	4.8205717524468925
LK-5233150	Addalachchenai 05	LK-5	LK-52	LK-5233	EC-13D	AD/30B	7.250647686746987	81.82336495783129	PS-520126	Akkaraipattu	5.065317481654266
LK-5233095	Addalachchenai 06	LK-5	LK-52	LK-5233	EC-13D	AD/30C	7.256054857142857	81.86156614285719	PS-520126	Akkaraipattu	4.539528326728716
LK-2303365	Egodawela	LK-2	LK-23	LK-2303	EC-06B	469A	7.024677609756096	80.66167224390243	PS-230134	Kotmale	5.040521644646551
LK-5233090	Addalachchenai 08	LK-5	LK-52	LK-5233	EC-13D	AD/30C/2	7.261702950000002	81.86134897499997	PS-520126	Akkaraipattu	5.152161414597352
LK-1221195	Batagama South	LK-1	LK-12	LK-1221	EC-02I	185	7.057296285714287	79.90988145714287	PS-120127	Kandana	1.668128334915835
LK-5233080	Addalachchenai 09	LK-5	LK-52	LK-5233	EC-13D	AD/33A	7.260892312056737	81.82600344680844	PS-520126	Akkaraipattu	5.82079397121305
