date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2017-12-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2737,Trincomalee,366,284,15,15,8,366_284_15_15,
2017-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2737,Trincomalee,366,285,15,15,8,366_285_15_15,
2017-05-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2737,Trincomalee,366,285,15,15,8,366_285_15_15,
2017-06-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2737,Trincomalee,366,285,15,15,8,366_285_15_15,
2017-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2737,Trincomalee,366,285,15,15,8,366_285_15_15,
2017-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2737,Trincomalee,366,285,15,15,8,366_285_15_15,
2017-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2737,Trincomalee,366,285,15,15,8,366_285_15_15,
2017-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2737,Trincomalee,366,285,15,15,8,366_285_15_15,
2017-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2737,Trincomalee,366,285,15,15,8,366_285_15_15,
2017-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2737,Trincomalee,366,285,15,15,8,366_285_15_15,
2015-01-15,Wheat flour - Retail,KG,cereals and tubers,102.4175,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2015-02-15,Wheat flour - Retail,KG,cereals and tubers,101.0825,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2015-03-15,Wheat flour - Retail,KG,cereals and tubers,98.33,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2015-04-15,Wheat flour - Retail,KG,cereals and tubers,95.8889,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2015-05-15,Wheat flour - Retail,KG,cereals and tubers,87.0833,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2015-06-15,Wheat flour - Retail,KG,cereals and tubers,86.8333,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2015-07-15,Wheat flour - Retail,KG,cereals and tubers,85.25,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2015-08-15,Wheat flour - Retail,KG,cereals and tubers,86.5833,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2015-09-15,Wheat flour - Retail,KG,cereals and tubers,84.8333,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2015-10-15,Wheat flour - Retail,KG,cereals and tubers,85.5,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2015-11-15,Wheat flour - Retail,KG,cereals and tubers,85.6667,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2015-12-15,Wheat flour - Retail,KG,cereals and tubers,86.33,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2016-02-15,Wheat flour - Retail,KG,cereals and tubers,86.25,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2016-03-15,Wheat flour - Retail,KG,cereals and tubers,87.5833,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2016-04-15,Wheat flour - Retail,KG,cereals and tubers,97.67,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2016-05-15,Wheat flour - Retail,KG,cereals and tubers,98.4,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2016-06-15,Wheat flour - Retail,KG,cereals and tubers,98.4,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2016-07-15,Wheat flour - Retail,KG,cereals and tubers,96.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2016-08-15,Wheat flour - Retail,KG,cereals and tubers,84.6,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2017-04-15,Wheat flour - Retail,KG,cereals and tubers,93.33,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2017-06-15,Wheat flour - Retail,KG,cereals and tubers,95.5,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2017-07-15,Wheat flour - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2017-08-15,Wheat flour - Retail,KG,cereals and tubers,94.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2017-09-15,Wheat flour - Retail,KG,cereals and tubers,94.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2017-10-15,Wheat flour - Retail,KG,cereals and tubers,94.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2017-11-15,Wheat flour - Retail,KG,cereals and tubers,94.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2017-12-15,Wheat flour - Retail,KG,cereals and tubers,94.5,LKR,Sri Lanka,,2738,Polonnaruwa,1888,58,15,5,1,1888_58_15_5,
2016-02-15,Sugar - Retail,KG,miscellaneous food,101.5,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2016-03-15,Sugar - Retail,KG,miscellaneous food,99.0833,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2016-04-15,Sugar - Retail,KG,miscellaneous food,105.4167,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2016-05-15,Sugar - Retail,KG,miscellaneous food,108.5,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2016-06-15,Sugar - Retail,KG,miscellaneous food,117.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2016-07-15,Sugar - Retail,KG,miscellaneous food,112.5,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,90.25,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2017-04-15,Sugar - Retail,KG,miscellaneous food,111.08,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2017-06-15,Sugar - Retail,KG,miscellaneous food,110.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2017-07-15,Sugar - Retail,KG,miscellaneous food,110.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2017-08-15,Sugar - Retail,KG,miscellaneous food,108.3333,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2017-09-15,Sugar - Retail,KG,miscellaneous food,113.75,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2017-10-15,Sugar - Retail,KG,miscellaneous food,108.58,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2017-11-15,Sugar - Retail,KG,miscellaneous food,112.33,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2017-12-15,Sugar - Retail,KG,miscellaneous food,114.08,LKR,Sri Lanka,,2738,Polonnaruwa,1888,97,15,5,7,1888_97_15_5,
2015-02-15,Rice (long grain) - Retail,KG,cereals and tubers,77.8667,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2015-03-15,Rice (long grain) - Retail,KG,cereals and tubers,73.04,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2015-04-15,Rice (long grain) - Retail,KG,cereals and tubers,67.45,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2015-05-15,Rice (long grain) - Retail,KG,cereals and tubers,67.5,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2015-06-15,Rice (long grain) - Retail,KG,cereals and tubers,67.08,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2015-07-15,Rice (long grain) - Retail,KG,cereals and tubers,65.75,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2015-08-15,Rice (long grain) - Retail,KG,cereals and tubers,61.72,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2015-09-15,Rice (long grain) - Retail,KG,cereals and tubers,59.8,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2015-10-15,Rice (long grain) - Retail,KG,cereals and tubers,58.8667,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2015-11-15,Rice (long grain) - Retail,KG,cereals and tubers,64.7,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2015-12-15,Rice (long grain) - Retail,KG,cereals and tubers,67.45,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2016-02-15,Rice (long grain) - Retail,KG,cereals and tubers,75.8333,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2016-03-15,Rice (long grain) - Retail,KG,cereals and tubers,74.25,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2016-04-15,Rice (long grain) - Retail,KG,cereals and tubers,76.1667,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2016-05-15,Rice (long grain) - Retail,KG,cereals and tubers,75.3333,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2016-06-15,Rice (long grain) - Retail,KG,cereals and tubers,74.25,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2016-07-15,Rice (long grain) - Retail,KG,cereals and tubers,77.25,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2016-08-15,Rice (long grain) - Retail,KG,cereals and tubers,77.3333,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2016-09-15,Rice (long grain) - Retail,KG,cereals and tubers,65.95,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2016-10-15,Rice (long grain) - Retail,KG,cereals and tubers,65.6,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2016-11-15,Rice (long grain) - Retail,KG,cereals and tubers,74.3333,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2016-12-15,Rice (long grain) - Retail,KG,cereals and tubers,80.8,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2017-01-15,Rice (long grain) - Retail,KG,cereals and tubers,86.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2017-04-15,Rice (long grain) - Retail,KG,cereals and tubers,80.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2017-05-15,Rice (long grain) - Retail,KG,cereals and tubers,83.64,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2017-06-15,Rice (long grain) - Retail,KG,cereals and tubers,91.26,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2017-07-15,Rice (long grain) - Retail,KG,cereals and tubers,94.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2017-08-15,Rice (long grain) - Retail,KG,cereals and tubers,93.25,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2017-09-15,Rice (long grain) - Retail,KG,cereals and tubers,96.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2017-10-15,Rice (long grain) - Retail,KG,cereals and tubers,96.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2017-11-15,Rice (long grain) - Retail,KG,cereals and tubers,98.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2017-12-15,Rice (long grain) - Retail,KG,cereals and tubers,99.6,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2018-03-15,Rice (long grain) - Retail,KG,cereals and tubers,88.7,LKR,Sri Lanka,,2738,Polonnaruwa,1888,162,15,5,1,1888_162_15_5,
2017-04-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,284,15,15,8,1888_284_15_15,
2017-05-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,284,15,15,8,1888_284_15_15,
2017-06-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,284,15,15,8,1888_284_15_15,
2017-07-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,284,15,15,8,1888_284_15_15,
2017-08-15,Fuel (diesel) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,284,15,15,8,1888_284_15_15,
2017-09-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,284,15,15,8,1888_284_15_15,
2017-10-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,284,15,15,8,1888_284_15_15,
2017-11-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,284,15,15,8,1888_284_15_15,
2017-12-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,284,15,15,8,1888_284_15_15,
2017-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,285,15,15,8,1888_285_15_15,
2017-05-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,285,15,15,8,1888_285_15_15,
2017-06-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,285,15,15,8,1888_285_15_15,
2017-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,285,15,15,8,1888_285_15_15,
2017-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,285,15,15,8,1888_285_15_15,
2017-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,285,15,15,8,1888_285_15_15,
2017-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,285,15,15,8,1888_285_15_15,
2017-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,285,15,15,8,1888_285_15_15,
2017-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2738,Polonnaruwa,1888,285,15,15,8,1888_285_15_15,
2015-01-15,Wheat flour - Retail,KG,cereals and tubers,98.5,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2015-02-15,Wheat flour - Retail,KG,cereals and tubers,87.875,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2015-03-15,Wheat flour - Retail,KG,cereals and tubers,86.915,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2015-04-15,Wheat flour - Retail,KG,cereals and tubers,86.4,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2015-05-15,Wheat flour - Retail,KG,cereals and tubers,86.5,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2015-06-15,Wheat flour - Retail,KG,cereals and tubers,86.5556,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2015-07-15,Wheat flour - Retail,KG,cereals and tubers,86.5417,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2015-08-15,Wheat flour - Retail,KG,cereals and tubers,86.6667,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2015-09-15,Wheat flour - Retail,KG,cereals and tubers,87.125,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2015-10-15,Wheat flour - Retail,KG,cereals and tubers,86.7917,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2015-11-15,Wheat flour - Retail,KG,cereals and tubers,86.8333,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2015-12-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2016-02-15,Wheat flour - Retail,KG,cereals and tubers,87.1667,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2016-03-15,Wheat flour - Retail,KG,cereals and tubers,87.1667,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2016-04-15,Wheat flour - Retail,KG,cereals and tubers,94.5,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2016-05-15,Wheat flour - Retail,KG,cereals and tubers,95.17,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2016-06-15,Wheat flour - Retail,KG,cereals and tubers,94.67,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2016-07-15,Wheat flour - Retail,KG,cereals and tubers,91.6,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2016-08-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2017-04-15,Wheat flour - Retail,KG,cereals and tubers,88.83,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2017-05-15,Wheat flour - Retail,KG,cereals and tubers,88.67,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2017-06-15,Wheat flour - Retail,KG,cereals and tubers,88.6667,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2017-07-15,Wheat flour - Retail,KG,cereals and tubers,89.5,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2017-08-15,Wheat flour - Retail,KG,cereals and tubers,89.5,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2017-09-15,Wheat flour - Retail,KG,cereals and tubers,89.33,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2017-10-15,Wheat flour - Retail,KG,cereals and tubers,89.33,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2017-11-15,Wheat flour - Retail,KG,cereals and tubers,89.33,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2017-12-15,Wheat flour - Retail,KG,cereals and tubers,88.67,LKR,Sri Lanka,,2738,Anuradhapura,1906,58,15,5,1,1906_58_15_5,
2016-02-15,Sugar - Retail,KG,miscellaneous food,96.0,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2016-03-15,Sugar - Retail,KG,miscellaneous food,97.0833,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2016-04-15,Sugar - Retail,KG,miscellaneous food,106.7917,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2016-05-15,Sugar - Retail,KG,miscellaneous food,106.0833,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2016-06-15,Sugar - Retail,KG,miscellaneous food,115.6667,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2016-07-15,Sugar - Retail,KG,miscellaneous food,111.1111,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,94.75,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2017-04-15,Sugar - Retail,KG,miscellaneous food,109.08,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2017-05-15,Sugar - Retail,KG,miscellaneous food,106.67,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2017-06-15,Sugar - Retail,KG,miscellaneous food,105.4167,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2017-07-15,Sugar - Retail,KG,miscellaneous food,107.9167,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2017-08-15,Sugar - Retail,KG,miscellaneous food,106.5,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2017-09-15,Sugar - Retail,KG,miscellaneous food,111.3333,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2017-10-15,Sugar - Retail,KG,miscellaneous food,110.0,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2017-11-15,Sugar - Retail,KG,miscellaneous food,111.58,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2017-12-15,Sugar - Retail,KG,miscellaneous food,111.17,LKR,Sri Lanka,,2738,Anuradhapura,1906,97,15,5,7,1906_97_15_5,
2015-01-15,Rice (long grain) - Retail,KG,cereals and tubers,78.7,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2015-02-15,Rice (long grain) - Retail,KG,cereals and tubers,75.4,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2015-03-15,Rice (long grain) - Retail,KG,cereals and tubers,71.64,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2015-04-15,Rice (long grain) - Retail,KG,cereals and tubers,68.6,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2015-05-15,Rice (long grain) - Retail,KG,cereals and tubers,65.5,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2015-06-15,Rice (long grain) - Retail,KG,cereals and tubers,65.45,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2015-07-15,Rice (long grain) - Retail,KG,cereals and tubers,70.0,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2015-08-15,Rice (long grain) - Retail,KG,cereals and tubers,58.62,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2015-09-15,Rice (long grain) - Retail,KG,cereals and tubers,59.85,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2015-10-15,Rice (long grain) - Retail,KG,cereals and tubers,61.7,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2015-11-15,Rice (long grain) - Retail,KG,cereals and tubers,64.75,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2015-12-15,Rice (long grain) - Retail,KG,cereals and tubers,68.45,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2016-02-15,Rice (long grain) - Retail,KG,cereals and tubers,71.4167,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2016-03-15,Rice (long grain) - Retail,KG,cereals and tubers,67.3333,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2016-04-15,Rice (long grain) - Retail,KG,cereals and tubers,67.2083,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2016-05-15,Rice (long grain) - Retail,KG,cereals and tubers,72.4167,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2016-06-15,Rice (long grain) - Retail,KG,cereals and tubers,72.75,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2016-07-15,Rice (long grain) - Retail,KG,cereals and tubers,73.0,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2016-08-15,Rice (long grain) - Retail,KG,cereals and tubers,71.75,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2016-09-15,Rice (long grain) - Retail,KG,cereals and tubers,71.85,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2016-10-15,Rice (long grain) - Retail,KG,cereals and tubers,76.9667,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2016-11-15,Rice (long grain) - Retail,KG,cereals and tubers,79.65,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2016-12-15,Rice (long grain) - Retail,KG,cereals and tubers,87.85,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2017-01-15,Rice (long grain) - Retail,KG,cereals and tubers,93.0,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2017-04-15,Rice (long grain) - Retail,KG,cereals and tubers,82.5,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2017-05-15,Rice (long grain) - Retail,KG,cereals and tubers,86.5867,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2017-06-15,Rice (long grain) - Retail,KG,cereals and tubers,94.38,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2017-07-15,Rice (long grain) - Retail,KG,cereals and tubers,93.4545,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
2017-08-15,Rice (long grain) - Retail,KG,cereals and tubers,89.8,LKR,Sri Lanka,,2738,Anuradhapura,1906,162,15,5,1,1906_162_15_5,
