data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6980200,144,SRI4097,4097,2020-02-27,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Fishermen (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Virakesari,National,"On 27 Feb 2020, local fishermen protested at Jaffna city (Jaffna, Jaffna district) over violations by Indian fishermen. [size=no report]",0,1583265464,LKA
6980201,144,SRI4098,4098,2020-02-27,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,2,Virakesari,National,"On 27 Feb 2020, hundreds of people protested at Jaffna district over burning of the body at Kintupitti cemetery in Kudupitti. [size=hundreds]",0,1583265464,LKA
6979743,144,SRI4096,4096,2020-02-27,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Ada Derana,National,"On 27 Feb 2020, students protested at Colombo city (Colombo, Colombo district) demanding the removal of the Vice-Chancellor of the University of Ruhuna. [size=no report]",0,1583265463,LKA
6979943,144,SRI4095,4095,2020-02-26,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Southern,Galle,Galle Four Gravets,Galle,6.0367,80.2170,1,Hiru News,National,"On 26 Feb 2020, a group of contractors protested at Galle city (Galle Four Gravets, Galle district) over not being paid monies for projects carried out under the Gamperaliya Programme. [size=no report]",0,1583265464,LKA
6979744,144,SRI4094,4094,2020-02-26,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Teachers (Sri Lanka); CTU: Ceylon Teachers Union,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Thimbirigasyaya,Borella,6.9177,79.8742,2,Ada Derana,National,"On 26 Feb 2020, teachers belonging to nearly 30 teacher trade unions including Ceylon Teachers Union protested on the Borella-Kottawa road near Borella town (Thimbirigasyaya, Colombo district) to demand solutions to salary disparities that have been around for many years. [size=no report]",0,1583265463,LKA
6980197,144,SRI4092,4092,2020-02-25,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Virakesari,National,"On 25 Feb 2020, Joint Development Officers Center protested at Colombo city (Colombo city, Colombo district) to demand the appointment of a development officer and to make them permanent on the same day. [size=no report]",0,1583265464,LKA
6980198,144,SRI4093,4093,2020-02-25,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Northern,Mannar,Mannar,Mannar,8.9894,79.8784,1,Virakesari,National,"On 25 Feb 2020, a protest was launched by Mannar Citizens Committee led by relatives of missing people at Mannar city (Mannar, Mannar district) urging international intervention and direct intervention by the United Nations on the issue of the disappeared in the Mannar district. [size=no report]",0,1583265464,LKA
6979745,144,SRI4091,4091,2020-02-25,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Ada Derana,National,"On 25 Feb 2020, people protested at Colombo city (Colombo city, Colombo district) over an unreported issue. [size=no report]",0,1583265463,LKA
6980195,144,SRI4088,4088,2020-02-24,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Virakesari,National,"On 24 Feb 2020, more than 300 pensioners protested at Colombo city (Colombo city, Colombo district) to demand that the pensions of all pensionable public servants be rectified. [size=more than 300]",0,1583265464,LKA
6979942,144,SRI4087,4087,2020-02-24,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Hiru News,National,"On 24 Feb 2020, Housing Authority staff protested at Colombo city (Colombo, Colombo district) over loss of their jobs. [size=no report]",0,1583265464,LKA
6980199,144,SRI4090,4090,2020-02-24,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Vavuniya,Vavuniya South,Vavuniya,8.7514,80.4971,1,Virakesari,National,"On 24 Feb 2020, relatives of missing persons from the Tamil community protested at Vavuniya city (Vavuniya South, Vavuniya district) to demand justice for the missing persons in Vavuniya. [size=no report]",0,1583265464,LKA
6980043,144,SRI4089,4089,2020-02-24,2020,2,Strategic developments,Arrests,Police Forces of Sri Lanka (2019-) Special Task Force,,1,Civilians (Sri Lanka),Tamil Ethnic Group (Sri Lanka),7,17,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Tamil Guardian,International,"As reported on 24 Feb 2020, special task force arrested 41 Tamils allegedly affiliated to Awa Group, a gang allegedly run by the state's military intelligence at Jaffna city (Jaffna, Jaffna district) in a raid following a tip off. All of them were subsequently released after interrogations.",0,1583265464,LKA
6979957,144,SRI4086,4086,2020-02-23,2020,1,Riots,Mob violence,Rioters (Sri Lanka),,5,Civilians (Sri Lanka),,7,57,South Asia,Sri Lanka,Northern,Vavuniya,Vavuniya,Omantai,8.8644,80.4992,1,Island (Sri Lanka),National,"On 23 Feb 2020, two persons set a bus on fire at Omantai town (Vavuniya, Vavuniya district) after the bus collided with an SUV in a road accident. Five persons were killed and over 25 others were injured. They were later arrested by the police. [size=2]",5,1583265464,LKA
6877796,144,SRI4085,4085,2020-02-21,2020,1,Riots,Mob violence,Rioters (Sri Lanka),,5,Civilians (Sri Lanka),Health Workers (Sri Lanka),7,57,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Virakesari,National,"On 21 February 2020, eight persons assaulted hospital staff at Jaffna city (Jaffna, Jaffna district) over the death of an employee of the Jaffna Teaching Hospital. Two medical workers were injured in the assault. [size=eight]",0,1582643614,LKA
6877740,144,SRI4082,4082,2020-02-20,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Former Military Forces of Sri Lanka (2019-),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Thinakkural,National,"On 20 February 2020, former military personnel protested at Colombo (Colombo city, Colombo district) over the pension issue. [size=no report]",0,1582643614,LKA
6877797,144,SRI4081,4081,2020-02-20,2020,1,Riots,Mob violence,Rioters (Sri Lanka),Students (Sri Lanka),5,Rioters (Sri Lanka),Students (Sri Lanka),5,55,South Asia,Sri Lanka,Uva,Badulla,Badulla,Badulla,6.9895,81.0557,1,Virakesari,National,"On 20 February 2020, a factional clash between students at Badulla town (Badulla, Uva district) over the discipline of the students led to five students being injured. [size=at least 5]",0,1582643614,LKA
6877801,144,SRI4083,4083,2020-02-20,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Virakesari,National,"On 20 February 2020, hundreds of contract workers affected by Cambarelia struggle protested at Jaffna city (Jaffna, Jaffna district) to demand payment of their allowance till date. [size=hundreds]",0,1582643614,LKA
6877802,144,SRI4084,4084,2020-02-20,2020,2,Violence against civilians,Sexual violence,Military Forces of Sri Lanka (2019-),,1,Civilians (Sri Lanka),Women (Sri Lanka),7,17,South Asia,Sri Lanka,Uva,Badulla,Kandaketiya,Kandaketiya,7.1695,81.0030,2,Virakesari,National,"As reported on 20 February 2020, an army soldier was arrested for sexually assaulting a fifteen year old girl in Kandaketiya area (Badulla district).",0,1582643614,LKA
7133241,144,SRI4079,4079,2020-02-19,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,News 1st (Sri Lanka),National,"On 19 February 2020, railway bamboo gatekeepers staged a protest Colombo city (Colombo, Colombo district) to demand regularization. [size=no report]",0,1592863378,LKA
7133242,144,SRI4080,4080,2020-02-19,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,News 1st (Sri Lanka),National,"On 19 February 2020, employees of the Ceylon Petroleum Corporation staged a protest Colombo city (Colombo, Colombo district) to demand reinstatement in their position. [size=no report]",0,1592863378,LKA
7133243,144,SRI4075,4075,2020-02-18,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,News 1st (Sri Lanka),National,"On 18 February 2020, Housing Authority staff protested at Colombo city (Colombo, Colombo district) over loss of their jobs. [size=no report]",0,1592863378,LKA
7133244,144,SRI4076,4076,2020-02-18,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,News 1st (Sri Lanka),National,"On 18 February 2020, ETI Depositors' Association protested at Colombo city (Colombo, Colombo district) over an unreported issue. [size=no report]",0,1592863378,LKA
6877798,144,SRI4077,4077,2020-02-18,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka); Teachers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Maradana,6.9271,79.8665,1,Virakesari,National,"On 18 February 2020, students along with teachers protested at College of Technology at Maradena (Colombo city, Colombo district) to condemn the sword-wielding incident at the college. [size=no report]",0,1582643614,LKA
6877799,144,SRI4078,4078,2020-02-18,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Sri Lanka),,3,Civilians (Sri Lanka),Students (Sri Lanka); Teachers (Sri Lanka),7,37,South Asia,Sri Lanka,Western,Colombo,Colombo,Maradana,6.9271,79.8665,1,Virakesari,National,"As reported on 18 February 2020, a few days ago unidentified swordsmen attacked students and teachers at College of Technology at Maradena (Colombo city, Colombo district) in which three teachers were injured, police later arrested one swordsman.",0,1582643614,LKA
6877795,144,SRI4074,4074,2020-02-17,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Central,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya,6.9707,80.7828,2,Virakesari,National,"On 17 February 2020, residents of Akkaraipattana and Mandarasi Woodlake Plantation held a protest at Nuwara Eliya district (Central) against the spontaneous implementation of the Economic Development Officer. [size=no report]",0,1582643614,LKA
6877800,144,SRI4073,4073,2020-02-17,2020,1,Protests,Protest with intervention,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,Police Forces of Sri Lanka (2019-),,1,16,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Virakesari,National,"On 17 February 2020, more than 50 Housing Authority staff protested and some were detained by police at Colombo city (Colombo, Colombo district) over loss of their jobs. [size=more than 50]",0,1582643614,LKA
6870576,144,SRI4070,4070,2020-02-14,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Teachers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Hiru News,National,"On 14 Feb, trade unions of teachers-principals protested at Colombo city (Colombo, Colombo district) demanding removal of salary anomalies. [size=no report]",0,1582068603,LKA
6870685,144,SRI4071,4071,2020-02-14,2020,1,Riots,Mob violence,Rioters (Sri Lanka),,5,Civilians (Sri Lanka),Hindu Group (Sri Lanka),7,57,South Asia,Sri Lanka,Eastern,Batticaloa,Eravur Pattu,Chenkalady,7.7860,81.5910,2,Tamil Guardian,International,"On 14 Feb, a Pillaiyar statue (of a Hindu god) was vandalized by unidentified persons at Chenkalady border area (Eravur Pattu, Batticaloa district). [size=no report]",0,1582068604,LKA
6870575,144,SRI4068,4068,2020-02-13,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Government of Sri Lanka (2019-),6,,,0,60,South Asia,Sri Lanka,Central,Nuwara Eliya,Walapane,Walapane,7.0950,80.8607,1,Hiru News,National,"On 13 Feb, Pradeshiya Sabha members protested at Walapane (Walapane, Nuwara Eliya district) to demand Pradeshiya Sabha be established in the Walapane town. [size=no report]",0,1582068603,LKA
6870577,144,SRI4069,4069,2020-02-13,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Western,Gampaha,Katana,Seeduwa,7.1305,79.8871,1,Hiru News,National,"On 13 Feb, local residents held a protest at Seeduwa (Katana, Gamapaha district) demanding that the signal posts set up on the unprotected railway track near the Seeduwa Railway Station be declared open. [size=no report]",0,1582068603,LKA
6870824,144,SRI4072,4072,2020-02-12,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Virakesari,National,"On 12 Feb, a large number of unemployed Ayurvedic graduates held a protest at Colombo city (Colombo, Colombo district) to demand medical appointments. [size=large]",0,1582068604,LKA
6870573,144,SRI4065,4065,2020-02-12,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Hiru News,National,"On 12 Feb, university students held a protest at Colombo city (Colombo, Colombo district). Reason for protest was not reported. [size=no report]",0,1582068603,LKA
6870589,144,SRI4067,4067,2020-02-12,2020,1,Strategic developments,Other,Police Forces of Sri Lanka (2019-),,1,,,0,10,South Asia,Sri Lanka,Northern,Mullaitivu,Maritimepattu,Mullaitivu,9.2680,80.8150,1,Island (Sri Lanka),National,"On 12 Feb, a mass grave was found at Mullataivu (Maritimepattu, Mullaitivu district).",0,1582068603,LKA
6870349,144,SRI4066,4066,2020-02-12,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Morning (Sri Lanka); Virakesari,National,"On 12 Feb, a large number of unemployed Ayurveda graduates protested at Colombo (Colombo, Colombo district) to demand that they be absorbed in the government's new graduate recruitment programme. [size=large]",0,1582068602,LKA
6870564,144,SRI4060,4060,2020-02-11,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Government of Sri Lanka (2019-),6,,,0,60,South Asia,Sri Lanka,Uva,Badulla,Hildummulla,Haldummulla,6.7603,80.8844,1,Hiru News,National,"On 11 Feb, four members of Haldummula Pradeshiya Sabha protested at Haldummula (Haldummula, Badulla district) alleging misuse of money in maintaining the system of toilets at the Pradeshiya Sabha. [size=4]",0,1582068603,LKA
6870565,144,SRI4056,4056,2020-02-11,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Hiru News,National,"On 11 Feb, special project officers protested at Colombo city (Colombo, Colombo district). This was the second consecutive day of the protest. [size=no report]",0,1582068603,LKA
6870822,144,SRI4062,4062,2020-02-11,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Women (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Virakesari,National,"On 11 Feb, a large number of women organizations held a protest at Jaffna city (Jaffna, Jaffna district) against alleged sexual harassment on the campus of the University of Jaffna. [size=large]",0,1582068604,LKA
6870567,144,SRI4058,4058,2020-02-11,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Hiru News,National,"On 11 Feb, members of Archaeological Department workers union protested at Colombo city (Colombo, Colombo district). This was the second consecutive day of the protest. [size=no report]",0,1582068603,LKA
